game_id,player_id,team_id,completions,pass_attempts,passing_yards,passing_td,interception,times_sacked,sack_yards,longest_pass,qbr,rush_attempts,rushing_yards,rushing_td,longest_run,receptions,receiving_yards,receiving_td,longest_reception,fumble,fumbles_lost
2006,25,9,0,0,0,0,0,,,0,,0,0,0,0,5,50,0,20,0,
2006,348,9,0,0,0,0,0,,,0,,0,0,0,0,3,25,1,16,0,
2006,354,9,0,0,0,0,0,,,0,,0,0,0,0,2,12,0,9,0,
2006,294,9,0,0,0,0,0,,,0,,0,0,0,0,1,6,0,6,0,0
2006,436,9,,,,,,,,,,,,,,0,0,0,,0,
2005,79,6,23,33,236,2,0,2,17,27,110.2,1,-1,0,-1,0,0,0,0,1,1
2005,254,6,0,0,0,0,0,,,0,,18,75,1,25,3,31,0,16,0,
2005,82,6,0,0,0,0,0,,,0,,8,38,0,12,2,27,0,14,0,
2005,186,6,0,0,0,0,0,,,0,,0,0,0,0,11,133,0,27,0,
2005,404,6,0,0,0,0,0,,,0,,0,0,0,0,3,19,1,13,0,
2005,443,6,0,0,0,0,0,,,0,,0,0,0,0,2,17,0,12,0,
2005,182,6,0,0,0,0,0,,,0,,0,0,0,0,1,7,0,7,0,
2005,479,6,0,0,0,0,0,,0,0,,0,0,0,0,1,2,1,2,0,
2005,346,6,0,0,0,0,0,,,0,,1,0,0,0,0,0,0,0,0,
2005,449,6,,,,,,,,,,,,,,0,0,0,,0,
2005,243,25,30,51,357,3,3,4,33,40,75.4,1,0,0,0,0,0,0,0,0,
2005,405,25,0,0,0,0,0,,,0,,15,44,0,22,7,60,1,15,1,0
2005,273,25,0,0,0,0,0,,,0,,1,1,0,1,0,0,0,0,0,
2005,446,25,0,0,0,0,0,,,0,,0,0,0,0,9,122,0,36,0,
2005,93,25,0,0,0,0,0,,,0,,0,0,0,0,4,82,0,40,0,
2005,357,25,0,0,0,0,0,,,0,,0,0,0,0,4,53,1,30,0,
2005,183,25,0,0,0,0,0,,,0,,0,0,0,0,4,27,1,9,1,1
2005,210,25,0,0,0,0,0,,,0,,0,0,0,0,1,11,0,11,0,
2005,87,25,0,0,0,0,0,,,0,,0,0,0,0,1,2,0,2,0,
2004,459,15,16,33,323,3,0,4,28,85,113.6,0,0,0,0,0,0,0,0,1,1
2004,414,15,0,0,0,0,0,0,,0,,0,0,0,0,4,80,1,39,0,
2004,480,15,0,0,0,0,0,,,0,,13,49,0,21,0,0,0,0,0,
2004,101,15,0,0,0,0,0,,,0,,3,43,1,33,1,9,0,9,0,
2004,410,15,0,0,0,0,0,,,0,,0,0,0,0,4,140,1,85,0,
2004,299,15,0,0,0,0,0,,,0,,0,0,0,0,4,71,1,31,0,
2004,465,15,0,0,0,0,0,,0,0,,0,0,0,0,2,21,0,15,0,
2004,421,15,0,0,0,0,0,,,0,,0,0,0,0,1,2,0,2,0,
2004,171,15,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,
2004,79,6,32,48,354,3,1,0,0,52,100.5,2,12,0,12,0,0,0,0,0,
2004,251,6,0,0,0,0,0,,,0,,26,83,1,9,0,0,0,0,0,
2004,82,6,0,0,0,0,0,,,0,,6,42,0,23,4,19,0,7,0,
2004,186,6,0,0,0,0,0,,,0,,0,0,0,0,10,143,1,52,0,
2004,404,6,0,0,0,0,0,,,0,,0,0,0,0,5,69,1,25,0,
2004,182,6,0,0,0,0,0,,,0,,0,0,0,0,4,46,0,33,0,
2004,479,6,0,0,0,0,0,,,0,,0,0,0,0,1,1,1,1,0,
2004,333,6,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0
2004,342,6,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,
2004,443,6,0,0,0,0,0,,,0,,1,-10,0,-10,8,76,0,13,1,0
2004,390,6,,,,,,,,,,,,,,0,0,0,,0,
2004,33,6,,,,,,,,,,,,,,0,0,0,,0,
2003,229,2,24,44,272,2,5,5,22,48,48.9,2,3,0,2,0,0,0,0,1,0
2003,116,2,0,0,0,0,0,,,0,,7,10,0,4,7,51,0,9,0,
2003,253,2,0,0,0,0,0,,,0,,2,6,0,4,0,0,0,0,0,
2003,318,2,0,0,0,0,0,,,0,,0,0,0,0,5,77,1,48,0,
2003,30,2,0,0,0,0,0,,,0,,0,0,0,0,4,62,1,39,0,
2003,95,2,0,0,0,0,0,,,0,,0,0,0,0,5,59,0,25,0,
2003,113,2,0,0,0,0,0,,,0,,0,0,0,0,1,9,0,9,0,
2003,142,2,0,0,0,0,0,,0,0,,0,0,0,0,1,7,0,7,0,
2003,152,2,0,0,0,0,0,,,0,,0,0,0,0,1,7,0,7,0,
2003,306,2,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,
2003,481,7,18,34,215,2,1,0,0,33,79.9,1,10,0,10,0,0,0,0,0,
2003,32,7,0,0,0,0,0,,,0,,29,124,0,24,0,0,0,0,0,
2003,133,7,0,0,0,0,0,,,0,,10,15,1,5,5,43,0,16,0,
2003,84,7,0,0,0,0,0,,,0,,1,1,0,1,0,0,0,0,0,
2003,196,7,0,0,0,0,0,,,0,,0,0,0,0,4,78,0,33,0,
2003,129,7,0,0,0,0,0,,,0,,0,0,0,0,6,69,0,18,0,
2003,426,7,0,0,0,0,0,,,0,,0,0,0,0,2,13,2,8,0,
2003,347,7,0,0,0,0,0,,,0,,0,0,0,0,1,12,0,12,0,
2003,110,7,0,0,0,0,0,,,0,,1,0,0,0,0,0,0,0,1,0
2003,71,7,,,,,,,,,,,,,,0,0,0,,0,
2002,79,6,16,27,145,1,0,1,7,23,86.2,1,3,0,3,0,0,0,0,0,
2002,82,6,0,0,0,0,0,1,4,0,,2,15,0,8,1,-1,0,-1,0,
2002,251,6,0,0,0,0,0,,,0,,18,92,0,17,1,4,0,4,0,
2002,449,6,0,0,0,0,0,,,0,,1,22,0,22,1,8,1,8,0,
2002,276,6,0,0,0,0,0,,,0,,2,5,0,3,2,7,0,5,0,
2002,443,6,0,0,0,0,0,,,0,,0,0,0,0,6,89,0,23,0,
2002,465,6,0,0,0,0,0,,0,0,,0,0,0,0,2,14,0,8,0,
2002,346,6,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,
2002,388,6,0,0,0,0,0,,,0,,1,-4,0,-4,3,24,0,11,0,
2002,485,3,28,44,365,1,2,3,28,30,78.3,3,6,1,5,0,0,0,0,1,0
2002,35,3,0,0,0,0,0,,,0,,17,76,0,15,4,54,0,18,0,
2002,200,3,0,0,0,0,0,,,0,,1,5,0,5,5,90,0,29,0,
2002,420,3,0,0,0,0,0,,,0,,1,3,0,3,1,8,0,8,0,
2002,299,3,0,0,0,0,0,,,0,,0,0,0,0,3,71,1,30,1,1
2002,321,3,0,0,0,0,0,,,0,,0,0,0,0,5,56,0,22,0,
2002,154,3,0,0,0,0,0,,,0,,0,0,0,0,5,49,0,18,0,
2002,228,3,0,0,0,0,0,,,0,,0,0,0,0,2,18,0,12,0,
2002,300,3,0,0,0,0,0,,,0,,0,0,0,0,1,11,0,11,0,
2002,305,3,0,0,0,0,0,,,0,,0,0,0,0,2,8,0,9,0,
2001,96,24,15,39,112,0,4,4,26,19,7.1,3,12,0,5,0,0,0,0,1,0
2001,162,24,0,0,0,0,0,,,0,,11,49,0,27,6,26,0,7,0,
2001,88,24,0,0,0,0,0,,,0,,2,5,0,4,0,0,0,0,0,
2001,448,24,0,0,0,0,0,,,0,,0,0,0,0,3,30,0,13,0,
2001,340,24,0,0,0,0,0,,0,0,,0,0,0,0,2,24,0,19,0,
2001,451,24,0,0,0,0,0,,,0,,0,0,0,0,1,16,0,16,1,0
2001,124,24,0,0,0,0,0,,,0,,0,0,0,0,1,7,0,7,0,
2001,440,24,0,0,0,0,0,,,0,,0,0,0,0,1,7,0,7,0,
2001,343,24,0,0,0,0,0,,,0,,0,0,0,0,1,2,0,2,0,
2001,196,24,,,,,,,,,,,,,,0,0,0,,0,
2001,179,16,12,25,153,1,0,3,20,44,80.9,1,0,0,0,0,0,0,0,1,0
2001,121,16,0,1,0,0,0,0,0,0,39.6,0,0,0,0,0,0,0,0,0,
2001,218,16,0,0,0,0,0,,,0,,27,102,1,19,1,4,0,4,0,
2001,36,16,0,0,0,0,0,,,0,,4,8,0,6,1,4,0,4,0,
2001,202,16,0,0,0,0,0,,,0,,1,1,0,1,1,6,0,6,1,0
2001,12,16,0,0,0,0,0,,,0,,0,0,0,0,3,52,1,38,0,
2001,34,16,0,0,0,0,0,,,0,,0,0,0,0,1,44,0,44,0,
2001,256,16,0,0,0,0,0,,,0,,0,0,0,0,3,30,0,17,0,
2001,0,16,0,0,0,0,0,,,0,,0,0,0,0,1,8,0,8,0,
2001,399,16,0,0,0,0,0,,,0,,0,0,0,0,1,5,0,5,0,
2000,102,20,22,36,214,0,0,1,6,32,77.8,8,64,0,23,0,0,0,0,0,
2000,487,20,0,0,0,0,0,,,0,,28,95,2,13,2,35,0,32,0,
2000,207,20,0,0,0,0,0,,,0,,0,0,0,0,7,64,0,21,1,0
2000,213,20,0,0,0,0,0,,,0,,0,0,0,0,4,41,0,16,0,
2000,219,20,0,0,0,0,0,,0,0,,0,0,0,0,5,35,0,13,0,
2000,17,20,0,0,0,0,0,,,0,,0,0,0,0,2,21,0,21,0,
2000,381,20,0,0,0,0,0,,,0,,0,0,0,0,2,18,0,9,0,
2000,22,20,,,,,,,,,,,,,,0,0,0,,0,
2000,485,3,24,45,414,2,0,2,7,73,99.7,1,1,0,1,0,0,0,0,1,0
2000,35,3,0,0,0,0,0,,,0,,10,17,0,4,5,90,0,52,0,
2000,155,3,0,0,0,0,0,,,0,,1,11,0,11,1,1,0,1,0,
2000,321,3,0,0,0,0,0,,,0,,0,0,0,0,6,162,1,73,0,
2000,154,3,0,0,0,0,0,,,0,,0,0,0,0,7,109,1,32,0,
2000,200,3,0,0,0,0,0,,,0,,0,0,0,0,1,17,0,17,0,
2000,305,3,0,0,0,0,0,,,0,,0,0,0,0,1,16,0,16,0,
2000,299,3,0,0,0,0,0,,,0,,0,0,0,0,1,11,0,11,0,
2000,374,3,0,0,0,0,0,,,0,,0,0,0,0,1,9,0,11,0,
2000,235,3,0,0,0,0,0,,,0,,1,0,0,0,0,0,0,0,1,0
2000,352,3,0,0,0,0,0,,,0,,0,0,0,0,1,-1,0,-1,0,
1999,267,14,19,35,219,1,3,2,13,30,47.2,4,30,0,12,0,0,0,0,0,
1999,57,14,0,0,0,0,0,0,0,0,,18,96,0,15,3,16,0,9,1,1
1999,338,14,0,0,0,0,0,0,0,0,,1,5,0,5,0,0,0,0,0,
1999,159,14,0,0,0,0,0,0,0,0,,0,0,0,0,7,85,1,30,0,
1999,258,14,0,0,0,0,0,0,0,0,,0,0,0,0,5,79,0,23,0,
1999,257,14,0,0,0,0,0,0,0,0,,0,0,0,0,2,21,0,13,0,
1999,50,14,0,0,0,0,0,0,0,0,,0,0,0,0,1,13,0,13,0,
1999,427,14,0,0,0,0,0,0,0,0,,0,0,0,0,1,5,0,5,0,
1999,212,14,,,,,,,,,,,,,,0,0,0,,0,
1999,106,4,18,29,336,1,1,0,0,80,99.2,3,2,1,3,0,0,0,0,0,
1999,38,4,0,0,0,0,0,0,0,0,,25,102,0,15,2,50,0,39,0,
1999,422,4,0,0,0,0,0,0,0,0,,4,9,2,4,1,7,0,7,0,
1999,277,4,0,0,0,0,0,0,0,0,,2,8,0,6,0,0,0,0,0,
1999,249,4,0,0,0,0,0,0,0,0,,1,1,0,1,5,152,1,80,0,
1999,16,4,0,0,0,0,0,0,0,0,,0,0,0,0,5,72,0,25,0,
1999,170,4,0,0,0,0,0,0,0,0,,0,0,0,0,3,29,0,13,0,
1999,399,4,0,0,0,0,0,0,0,0,,0,0,0,0,2,26,0,14,0,
1999,112,4,0,0,0,0,0,0,0,0,,1,-1,0,-1,0,0,0,0,0,
1999,284,4,,,,,,,,,,,,,,0,0,0,,0,
1999,395,4,,,,,,,,,,,,,,0,0,0,,0,
1998,106,4,12,22,123,0,1,0,0,36,51.9,5,17,1,10,0,0,0,0,0,
1998,38,4,0,0,0,0,0,,,0,,30,157,3,27,2,8,0,4,1,1
1998,119,4,0,0,0,0,0,,,0,,3,3,0,2,1,5,0,5,0,
1998,422,4,0,0,0,0,0,,,0,,1,2,0,2,1,23,0,23,0,
1998,16,4,0,0,0,0,0,,,0,,0,0,0,0,2,45,0,36,0,
1998,399,4,0,0,0,0,0,,,0,,0,0,0,0,5,38,0,12,0,
1998,395,4,0,0,0,0,0,,,0,,0,0,0,0,1,4,0,4,0,
1998,249,4,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,
1998,284,4,,,,,,,,,,,,,,0,0,0,0,0,
1998,244,21,25,42,256,3,1,1,1,27,91,0,0,0,0,0,0,0,0,1,1
1998,273,21,0,0,0,0,0,,,0,,19,90,0,16,6,56,0,22,0,
1998,486,21,0,0,0,0,0,,,0,,1,5,0,5,3,16,0,10,0,
1998,419,21,0,0,0,0,0,,,0,,0,0,0,0,9,126,2,27,1,1
1998,227,21,0,0,0,0,0,,,0,,0,0,0,0,4,43,1,21,0,
1998,21,21,0,0,0,0,0,,,0,,0,0,0,0,2,9,0,7,0,
1998,418,21,0,0,0,0,0,,,0,,0,0,0,0,1,6,0,6,0,
1998,147,21,,,,,,,,,,,,,,0,0,0,0,0,
1997,244,21,14,27,246,2,0,5,38,81,107.9,4,12,1,12,0,0,0,0,0,
1997,273,21,0,0,0,0,0,,,0,,14,61,0,12,3,23,0,14,0,
1997,301,21,0,0,0,0,0,,,0,,17,40,0,10,1,4,0,4,0,
1997,21,21,0,0,0,0,0,,,0,,1,2,0,2,2,14,0,8,0,
1997,419,21,0,0,0,0,0,,,0,,0,0,0,0,3,105,1,81,0,
1997,334,21,0,0,0,0,0,,,0,,0,0,0,0,2,77,1,54,0,
1997,227,21,0,0,0,0,0,,,0,,0,0,0,0,2,13,0,8,0,
1997,41,21,0,0,0,0,0,,,0,,0,0,0,0,1,10,0,10,0,
1997,418,21,,,,,,,,,,,,,,0,0,0,,0,
1997,407,6,25,48,253,2,4,5,39,44,46.6,1,1,0,1,0,0,0,0,0,
1997,118,6,0,0,0,0,0,,,0,,11,42,1,18,3,28,0,20,0,
1997,256,6,0,0,0,0,0,,,0,,0,0,0,0,6,67,1,19,0,
1997,400,6,0,0,0,0,0,,,0,,0,0,0,0,4,62,0,44,0,
1997,475,6,0,0,0,0,0,,,0,,0,0,0,0,4,42,1,32,0,
1997,444,6,0,0,0,0,0,,,0,,0,0,0,0,3,34,0,14,0,
1997,203,6,0,0,0,0,0,,,0,,0,0,0,0,2,12,0,7,0,
1997,279,6,0,0,0,0,0,,,0,,1,0,0,0,3,8,0,5,0,
1996,238,22,15,23,209,1,0,2,11,47,108.8,4,-3,0,0,0,0,0,0,0,
1996,26,22,0,0,0,0,0,,,0,,18,49,2,23,1,3,0,3,0,
1996,211,22,0,0,0,0,0,,,0,,2,8,0,4,1,4,0,4,0,
1996,412,22,0,0,0,0,0,,0,0,,1,2,0,2,2,29,0,22,0,
1996,315,22,0,0,0,0,0,,,0,,0,0,0,0,5,76,0,20,0,
1996,344,22,0,0,0,0,0,,,0,,0,0,0,0,5,50,1,19,0,
1996,173,22,0,0,0,0,0,,,0,,0,0,0,0,1,47,0,47,0,
1996,385,17,28,49,239,1,3,4,32,19,51.3,1,0,0,0,0,0,0,0,0,
1996,456,17,0,0,0,0,0,,,0,,19,73,1,15,3,18,0,10,0,
1996,141,17,0,0,0,0,0,,,0,,6,15,0,4,0,0,0,0,0,
1996,353,17,0,0,0,0,0,,,0,,4,15,0,7,0,0,0,0,0,
1996,138,17,0,0,0,0,0,,,0,,0,0,0,0,10,98,0,19,0,
1996,40,17,0,0,0,0,0,,,0,,0,0,0,0,8,78,0,17,1,0
1996,362,17,0,0,0,0,0,,,0,,0,0,0,0,2,19,0,10,0,
1996,66,17,0,0,0,0,0,,,0,,0,0,0,0,3,19,1,10,0,
1996,247,17,0,0,0,0,0,,,0,,1,0,0,0,2,7,0,5,0,
1996,74,17,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,
1996,355,17,,,,,,,,,,,,,,0,0,0,0,0,
1995,491,11,24,49,275,1,2,2,18,33,56.1,1,3,0,3,0,0,0,0,0,
1995,424,11,3,6,30,0,1,0,0,20,25,1,8,0,8,0,0,0,0,0,
1995,261,11,0,0,0,0,0,,,0,,13,33,1,11,1,4,0,4,0,
1995,339,11,0,0,0,0,0,,,0,,2,10,0,10,8,68,0,20,0,
1995,444,11,0,0,0,0,0,,,0,,1,10,0,10,2,15,0,9,0,
1995,18,11,0,0,0,0,0,,,0,,1,3,0,3,1,33,0,33,0,
1995,275,11,0,0,0,0,0,,,0,,0,0,0,0,7,75,0,22,0,
1995,258,11,0,0,0,0,0,,,0,,0,0,0,0,3,59,1,30,0,
1995,262,11,0,0,0,0,0,,,0,,0,0,0,0,4,48,0,23,0,
1995,97,11,0,0,0,0,0,,0,0,,0,0,0,0,1,3,0,3,0,
1995,5,18,24,36,325,6,0,3,15,51,134.8,5,49,0,21,0,0,0,0,0,
1995,358,18,1,1,6,0,0,0,0,6,91.7,0,0,0,0,0,0,0,0,0,
1995,6,18,0,1,0,0,0,0,0,0,39.6,1,0,0,0,0,0,0,0,1,0
1995,473,18,0,0,0,0,0,,,0,,15,47,1,13,3,61,2,51,1,0
1995,304,18,0,0,0,0,0,,,0,,9,32,0,6,4,26,1,9,0,
1995,318,18,0,0,0,0,0,,,0,,1,10,0,10,10,149,3,44,0,
1995,144,18,0,0,0,0,0,,,0,,1,1,0,1,0,0,0,0,0,
1995,206,18,0,0,0,0,0,,,0,,0,0,0,0,4,43,0,16,0,
1995,42,18,0,0,0,0,0,,,0,,0,0,0,0,2,41,0,33,0,
1995,245,18,0,0,0,0,0,,,0,,0,0,0,0,1,6,0,6,0,
1995,16,18,0,0,0,0,0,,,0,,0,0,0,0,1,5,0,5,0,
1995,173,18,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,
1995,286,18,,,,,,,,,,,,,,0,0,0,,0,
1994,329,23,31,50,260,0,1,3,33,24,67.1,2,12,0,8,0,0,0,0,0,
1994,232,23,0,0,0,0,0,,,0,,9,38,0,11,3,-5,0,7,1,0
1994,417,23,0,0,0,0,0,,0,0,,16,37,1,6,7,52,0,24,2,2
1994,62,23,0,0,0,0,0,,,0,,0,0,0,0,6,75,0,22,0,
1994,164,23,0,0,0,0,0,,,0,,0,0,0,0,7,63,0,15,0,
1994,464,23,0,0,0,0,0,,,0,,0,0,0,0,6,60,0,18,0,
1994,184,23,0,0,0,0,0,,,0,,0,0,0,0,1,8,0,8,0,
1994,15,23,0,0,0,0,0,,,0,,0,0,0,0,1,7,0,7,0,
1994,432,23,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,
1994,238,22,19,27,207,0,1,2,3,35,77.2,1,3,0,3,0,0,0,0,0,
1994,197,22,0,0,0,0,0,0,,0,,0,0,0,0,3,75,0,35,0,
1994,126,22,0,0,0,0,0,0,,0,,1,-1,0,-1,0,0,0,0,0,
1994,26,22,0,0,0,0,0,,,0,,30,132,2,15,4,26,0,10,0,
1994,412,22,0,0,0,0,0,,,0,,1,6,0,6,0,0,0,0,0,
1994,315,22,0,0,0,0,0,,,0,,0,0,0,0,5,66,0,20,0,
1994,344,22,0,0,0,0,0,,,0,,0,0,0,0,5,26,0,9,0,
1994,211,22,0,0,0,0,0,,,0,,1,0,0,0,2,14,0,11,0,
1994,468,22,0,0,0,0,0,,,0,,1,-3,0,-3,0,0,0,0,0,
1993,153,23,18,31,194,1,2,2,12,40,60.4,2,0,0,0,0,0,0,0,3,2
1993,329,23,4,7,82,0,2,2,10,40,58.9,0,0,0,0,0,0,0,0,1,1
1993,232,23,0,0,0,0,0,,,0,,15,86,0,14,3,16,0,13,0,
1993,417,23,0,0,0,0,0,,0,0,,11,19,1,9,4,10,0,7,1,1
1993,3,23,0,0,0,0,0,,,0,,1,3,0,3,0,0,0,0,0,
1993,62,23,0,0,0,0,0,,,0,,0,0,0,0,8,152,0,40,0,
1993,464,23,0,0,0,0,0,,,0,,0,0,0,0,2,50,1,40,0,
1993,10,23,0,0,0,0,0,,,0,,0,0,0,0,2,30,0,16,1,1
1993,184,23,0,0,0,0,0,,,0,,0,0,0,0,2,12,0,7,0,
1993,15,23,0,0,0,0,0,,,0,,0,0,0,0,1,6,0,6,0,
1993,143,23,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,
1993,238,22,22,30,273,4,0,1,2,45,140.7,3,28,0,19,0,0,0,0,0,
1993,26,22,0,0,0,0,0,,,0,,22,108,1,38,6,27,0,18,1,0
1993,281,22,0,0,0,0,0,,,0,,2,1,0,1,0,0,0,0,0,
1993,315,22,0,0,0,0,0,,,0,,0,0,0,0,6,114,2,25,0,
1993,344,22,0,0,0,0,0,,,0,,0,0,0,0,7,72,1,23,0,
1993,197,22,0,0,0,0,0,,,0,,0,0,0,0,1,45,1,45,0,
1993,211,22,0,0,0,0,0,,,0,,1,0,0,0,2,15,0,8,0,
1993,92,22,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,
1993,264,22,0,0,0,0,0,,,0,,1,0,0,0,0,0,0,0,1,1
1992,329,23,28,58,275,2,4,5,46,43,44.8,3,16,0,9,-8,0,-8,3,2,
1992,153,23,1,1,11,0,0,0,0,11,112.5,0,0,0,0,0,0,0,0,0,
1992,232,23,0,0,0,0,0,,,0,,4,17,0,13,4,38,0,12,0,
1992,417,23,0,0,0,0,0,,0,0,,10,13,1,6,4,27,0,8,0,
1992,464,23,0,0,0,0,0,,,0,,0,0,0,0,4,61,1,43,0,
1992,62,23,0,0,0,0,0,,,0,,0,0,0,0,5,34,0,12,1,0
1992,15,23,0,0,0,0,0,,,0,,0,0,0,0,2,29,0,21,0,
1992,115,23,0,0,0,0,0,,,0,,0,0,0,0,1,11,0,11,0,
1992,184,23,0,0,0,0,0,,,0,,0,0,0,0,1,2,1,2,0,
1992,143,23,0,0,0,0,0,,,0,,1,-3,0,-3,7,92,0,18,1,0
1992,416,0,18,33,292,2,1,0,0,41,92,6,-4,0,2,0,0,0,0,0,
1992,59,0,0,0,0,0,0,,,0,,13,72,0,21,0,0,0,0,0,
1992,180,0,0,0,0,0,0,,,0,,14,49,0,19,3,24,1,10,0,
1992,445,0,0,0,0,0,0,,,0,,5,7,2,4,0,0,0,0,0,
1992,111,0,0,0,0,0,0,,,0,,1,1,0,1,1,41,0,41,0,
1992,314,0,0,0,0,0,0,,,0,,0,0,0,0,7,114,1,34,0,
1992,51,0,0,0,0,0,0,,,0,,0,0,0,0,7,113,0,31,0,
1992,372,0,0,0,0,0,0,,,0,,1,0,0,0,0,0,0,0,1,0
1992,168,0,,,,,,,,,,,,,,0,0,0,0,0,
1991,329,23,18,30,212,0,0,1,7,61,81.5,6,23,0,9,0,0,0,0,0,
1991,417,23,0,0,0,0,0,,0,0,,15,135,1,31,5,55,0,15,0,
1991,232,23,0,0,0,0,0,,,0,,2,4,0,3,2,23,0,19,0,
1991,368,23,0,0,0,0,0,,,0,,1,3,0,3,0,0,0,0,0,
1991,209,23,0,0,0,0,0,,,0,,1,1,1,1,0,0,0,0,1,
1991,62,23,0,0,0,0,0,,,0,,0,0,0,0,8,62,0,20,0,
1991,143,23,0,0,0,0,0,,,0,,0,0,0,0,1,61,0,61,0,
1991,15,23,0,0,0,0,0,,,0,,0,0,0,0,2,11,0,6,0,
1991,115,23,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,
1991,73,24,20,32,222,1,0,2,8,22,93.5,6,10,0,5,0,0,0,0,0,
1991,279,24,0,0,0,0,0,0,,0,,9,48,0,17,2,18,0,11,0,
1991,394,24,0,0,0,0,0,,,0,,21,102,1,24,1,7,0,7,0,
1991,78,24,0,0,0,0,0,,,0,,3,12,0,5,1,3,0,3,0,
1991,39,24,0,0,0,0,0,,,0,,0,0,0,0,5,74,0,22,0,
1991,311,24,0,0,0,0,0,,,0,,0,0,0,0,5,50,0,19,0,
1991,124,24,0,0,0,0,0,,,0,,0,0,0,0,4,39,0,13,0,
1991,409,24,0,0,0,0,0,,,0,,0,0,0,0,2,31,1,17,0,
1991,274,24,,,,,,,,,,,,,,0,0,0,,0,
1990,106,4,10,26,108,0,2,4,30,27,19.4,4,8,1,3,0,0,0,0,2,1
1990,231,4,1,3,28,0,0,2,3,28,68.7,0,0,0,0,0,0,0,0,0,
1990,296,4,0,0,0,0,0,,,0,,12,61,0,34,3,38,0,27,1,1
1990,495,4,0,0,0,0,0,,,0,,0,0,0,0,1,28,0,28,0,
1990,478,4,0,0,0,0,0,,,0,,0,0,0,0,2,22,0,12,0,
1990,335,4,0,0,0,0,0,,,0,,0,0,0,0,2,21,0,13,0,
1990,189,4,0,0,0,0,0,,,0,,0,0,0,0,1,14,0,14,0,
1990,252,4,0,0,0,0,0,,,0,,0,0,0,0,1,6,0,6,0,
1990,484,4,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,
1990,72,4,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,
1990,75,4,0,0,0,0,0,,0,0,,1,-5,0,-5,1,7,0,7,0,
1990,383,4,,,,,,,,,,,,,,0,0,0,0,,
1990,134,18,22,29,297,5,0,1,0,38,147.6,2,15,0,10,0,0,0,0,0,
1990,5,18,2,3,20,0,0,0,0,13,85.4,4,6,0,11,0,0,0,0,0,
1990,120,18,0,0,0,0,0,0,,0,,20,69,1,18,5,34,0,12,0,
1990,406,18,0,0,0,0,0,,,0,,11,38,2,18,4,43,0,18,0,
1990,425,18,0,0,0,0,0,,,0,,6,14,0,10,0,0,0,0,0,
1990,350,18,0,0,0,0,0,,,0,,1,2,0,2,1,7,0,7,0,
1990,318,18,0,0,0,0,0,,,0,,0,0,0,0,7,148,3,38,0,
1990,206,18,0,0,0,0,0,,,0,,0,0,0,0,3,49,1,35,0,
1990,463,18,0,0,0,0,0,,,0,,0,0,0,0,1,13,0,13,0,
1990,205,18,0,0,0,0,0,,,0,,0,0,0,0,1,9,0,9,0,
1990,100,18,0,0,0,0,0,,,0,,0,0,0,0,1,7,0,7,0,
1990,42,18,0,0,0,0,0,,,0,,0,0,0,0,1,7,1,7,0,
1990,90,18,,,,,,,,,,,,,,0,0,0,0,,
1989,387,5,11,25,144,0,1,5,21,23,46.1,1,0,0,0,0,0,0,0,0,
1989,302,5,0,0,0,0,0,,0,0,,20,79,0,10,0,0,0,0,0,
1989,86,5,0,0,0,0,0,,,0,,6,24,0,11,2,32,0,20,0,
1989,52,5,0,0,0,0,0,,,0,,1,3,0,3,0,0,0,0,0,
1989,367,5,0,0,0,0,0,,,0,,0,0,0,0,3,40,0,23,0,
1989,365,5,0,0,0,0,0,,,0,,0,0,0,0,3,32,0,17,0,
1989,442,5,0,0,0,0,0,,,0,,0,0,0,0,2,23,0,18,0,
1989,401,5,0,0,0,0,0,,,0,,0,0,0,0,1,17,0,17,1,
1989,411,5,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,
1989,375,5,,,,,,,,,,,,,,0,0,0,0,,
1989,134,18,23,36,357,2,0,3,14,44,115.2,4,13,0,11,0,0,0,0,2,0
1989,120,18,0,0,0,0,0,,,0,,17,71,0,13,8,101,0,40,1,1
1989,406,18,0,0,0,0,0,,,0,,5,23,0,11,1,16,0,16,0,
1989,318,18,0,0,0,0,0,,,0,,1,5,0,5,11,215,1,44,0,
1989,80,18,0,0,0,0,0,,,0,,0,0,0,0,2,15,0,8,0,
1989,206,18,0,0,0,0,0,,,0,,0,0,0,0,1,10,1,10,1,0
1989,90,18,,,,,,,,,,,,,,0,0,0,0,,
1988,106,4,14,38,257,1,3,5,50,56,36.8,3,32,0,21,1,23,0,23,0,
